Instance,Terminal,Layer,X location,Y location,Voltage
_1544_,VPWR,li1,32.4300,111.5200,1.799682
_1543_,VPWR,li1,36.5700,116.9600,1.799628
_1542_,VPWR,li1,24.6100,122.4000,1.799733
_1541_,VPWR,li1,26.4500,116.9600,1.799758
_1540_,VPWR,li1,21.8500,116.9600,1.799846
_1539_,VPWR,li1,34.0400,106.0800,1.799519
_1538_,VPWR,li1,28.2900,106.0800,1.799632
_1537_,VPWR,li1,28.9800,95.2000,1.799769
_1536_,VPWR,li1,28.9800,100.6400,1.799713
_1535_,VPWR,li1,27.8300,84.3200,1.799867
_1534_,VPWR,li1,36.5700,95.2000,1.799665
_1533_,VPWR,li1,36.1100,89.7600,1.799764
_1532_,VPWR,li1,38.8700,89.7600,1.799743
_1531_,VPWR,li1,31.5100,89.7600,1.799805
_1530_,VPWR,li1,35.1900,68.0000,1.799862
_1529_,VPWR,li1,26.9100,73.4400,1.799902
_1528_,VPWR,li1,34.0400,68.0000,1.799862
_1527_,VPWR,li1,39.3300,73.4400,1.799835
_1526_,VPWR,li1,37.9500,68.0000,1.799844
_1525_,VPWR,li1,36.3400,73.4400,1.799851
_1524_,VPWR,li1,38.8700,73.4400,1.799835
_1523_,VPWR,li1,13.3400,51.6800,1.799943
_1522_,VPWR,li1,25.3000,46.2400,1.799945
_1521_,VPWR,li1,46.2300,68.0000,1.799808
_1520_,VPWR,li1,42.5500,57.1200,1.799832
_1519_,VPWR,li1,28.2900,68.0000,1.799893
_1518_,VPWR,li1,31.0500,62.5600,1.799865
_1517_,VPWR,li1,37.7200,57.1200,1.799858
_1516_,VPWR,li1,37.9500,62.5600,1.799828
_1515_,VPWR,li1,43.7000,68.0000,1.799818
_1514_,VPWR,li1,25.7600,62.5600,1.799896
_1513_,VPWR,li1,24.6100,62.5600,1.799914
_1512_,VPWR,li1,30.1300,68.0000,1.799883
_1511_,VPWR,li1,33.8100,57.1200,1.799872
_1510_,VPWR,li1,33.8100,62.5600,1.799843
_1509_,VPWR,li1,20.9300,57.1200,1.799937
_1508_,VPWR,li1,19.7800,57.1200,1.799937
_1507_,VPWR,li1,37.2600,62.5600,1.799828
_1506_,VPWR,li1,32.8900,84.3200,1.799824
_1505_,VPWR,li1,33.8100,84.3200,1.799824
_1504_,VPWR,li1,27.8300,78.8800,1.799931
_1503_,VPWR,li1,35.8800,84.3200,1.799803
_1502_,VPWR,li1,39.1000,84.3200,1.799780
_1501_,VPWR,li1,39.1000,84.3200,1.799780
_1500_,VPWR,li1,36.5700,95.2000,1.799665
_1499_,VPWR,li1,36.1100,78.8800,1.799887
_1498_,VPWR,li1,40.4800,78.8800,1.799870
_1497_,VPWR,li1,30.3600,73.4400,1.799883
_1496_,VPWR,li1,38.6400,78.8800,1.799877
_1495_,VPWR,li1,40.9400,78.8800,1.799870
_1494_,VPWR,li1,43.4700,84.3200,1.799761
_1493_,VPWR,li1,26.9100,84.3200,1.799867
_1492_,VPWR,li1,28.0600,89.7600,1.799849
_1491_,VPWR,li1,24.8400,78.8800,1.799942
_1490_,VPWR,li1,46.6900,84.3200,1.799730
_1489_,VPWR,li1,50.8300,84.3200,1.799715
_1488_,VPWR,li1,44.1600,78.8800,1.799860
_1487_,VPWR,li1,28.5200,95.2000,1.799769
_1486_,VPWR,li1,32.6600,95.2000,1.799715
_1485_,VPWR,li1,22.0800,78.8800,1.799951
_1484_,VPWR,li1,19.3200,73.4400,1.799934
_1483_,VPWR,li1,32.8900,89.7600,1.799805
_1482_,VPWR,li1,30.8200,95.2000,1.799738
_1481_,VPWR,li1,36.1100,100.6400,1.799568
_1480_,VPWR,li1,33.3500,100.6400,1.799618
_1479_,VPWR,li1,22.3100,100.6400,1.799812
_1478_,VPWR,li1,22.5400,100.6400,1.799812
_1477_,VPWR,li1,30.1300,106.0800,1.799596
_1476_,VPWR,li1,41.1700,100.6400,1.799492
_1475_,VPWR,li1,43.9300,95.2000,1.799575
_1474_,VPWR,li1,20.4700,116.9600,1.799846
_1473_,VPWR,li1,21.3900,111.5200,1.799833
_1472_,VPWR,li1,22.0800,111.5200,1.799833
_1471_,VPWR,li1,41.6300,95.2000,1.799602
_1470_,VPWR,li1,42.5500,89.7600,1.799715
_1469_,VPWR,li1,45.7700,89.7600,1.799702
_1468_,VPWR,li1,20.2400,106.0800,1.799794
_1467_,VPWR,li1,17.0200,106.0800,1.799794
_1466_,VPWR,li1,32.8900,116.9600,1.799673
_1465_,VPWR,li1,30.5900,116.9600,1.799703
_1464_,VPWR,li1,38.6400,100.6400,1.799529
_1463_,VPWR,li1,34.2700,116.9600,1.799673
_1462_,VPWR,li1,42.7800,100.6400,1.799492
_1461_,VPWR,li1,16.1000,111.5200,1.799832
_1460_,VPWR,li1,19.7800,116.9600,1.799846
_1459_,VPWR,li1,28.2900,111.5200,1.799722
_1458_,VPWR,li1,31.2800,111.5200,1.799682
_1457_,VPWR,li1,25.7600,106.0800,1.799683
_1456_,VPWR,li1,25.5300,111.5200,1.799766
_1455_,VPWR,li1,48.5300,95.2000,1.799520
_1454_,VPWR,li1,33.8100,111.5200,1.799650
_1453_,VPWR,li1,40.2500,106.0800,1.799405
_1452_,VPWR,li1,27.1400,106.0800,1.799683
_1451_,VPWR,li1,49.6800,100.6400,1.799373
_1450_,VPWR,li1,49.4500,111.5200,1.799415
_1449_,VPWR,li1,20.4700,106.0800,1.799794
_1448_,VPWR,li1,17.4800,106.0800,1.799794
_1447_,VPWR,li1,50.8300,100.6400,1.799373
_1446_,VPWR,li1,54.0500,95.2000,1.799468
_1445_,VPWR,li1,54.9700,100.6400,1.799316
_1444_,VPWR,li1,55.4300,100.6400,1.799316
_1443_,VPWR,li1,23.2300,89.7600,1.799881
_1442_,VPWR,li1,21.1600,95.2000,1.799859
_1441_,VPWR,li1,53.1300,95.2000,1.799468
_1440_,VPWR,li1,60.0300,100.6400,1.799252
_1439_,VPWR,li1,59.1100,100.6400,1.799252
_1438_,VPWR,li1,26.6800,89.7600,1.799849
_1437_,VPWR,li1,59.1100,95.2000,1.799404
_1436_,VPWR,li1,63.7100,95.2000,1.799371
_1435_,VPWR,li1,75.9000,95.2000,1.799238
_1434_,VPWR,li1,60.9500,89.7600,1.799601
_1433_,VPWR,li1,72.2200,106.0800,1.798926
_1432_,VPWR,li1,69.0000,95.2000,1.799316
_1431_,VPWR,li1,70.8400,95.2000,1.799293
_1430_,VPWR,li1,65.5500,89.7600,1.799573
_1429_,VPWR,li1,77.9700,78.8800,1.799764
_1428_,VPWR,li1,74.0600,78.8800,1.799770
_1427_,VPWR,li1,69.2300,89.7600,1.799546
_1426_,VPWR,li1,54.5100,84.3200,1.799693
_1425_,VPWR,li1,78.8900,78.8800,1.799759
_1424_,VPWR,li1,83.7200,78.8800,1.799750
_1423_,VPWR,li1,74.7500,89.7600,1.799524
_1422_,VPWR,li1,63.2500,84.3200,1.799638
_1421_,VPWR,li1,65.7800,84.3200,1.799629
_1420_,VPWR,li1,84.4100,84.3200,1.799564
_1419_,VPWR,li1,86.7100,95.2000,1.799159
_1418_,VPWR,li1,90.3900,78.8800,1.799740
_1417_,VPWR,li1,95.2200,62.5600,1.799630
_1416_,VPWR,li1,67.3900,84.3200,1.799619
_1415_,VPWR,li1,71.7600,78.8800,1.799775
_1414_,VPWR,li1,68.7700,78.8800,1.799783
_1413_,VPWR,li1,103.7300,100.6400,1.798908
_1412_,VPWR,li1,97.7500,78.8800,1.799732
_1411_,VPWR,li1,107.6400,89.7600,1.799449
_1410_,VPWR,li1,71.0700,84.3200,1.799610
_1409_,VPWR,li1,81.6500,89.7600,1.799498
_1408_,VPWR,li1,62.3300,95.2000,1.799371
_1407_,VPWR,li1,88.3200,84.3200,1.799555
_1406_,VPWR,li1,100.2800,78.8800,1.799729
_1405_,VPWR,li1,71.9900,89.7600,1.799532
_1404_,VPWR,li1,99.5900,100.6400,1.798924
_1403_,VPWR,li1,82.1100,111.5200,1.799080
_1402_,VPWR,li1,73.3700,95.2000,1.799262
_1401_,VPWR,li1,72.2200,89.7600,1.799532
_1400_,VPWR,li1,81.1900,73.4400,1.799742
_1399_,VPWR,li1,74.9800,84.3200,1.799589
_1398_,VPWR,li1,75.4400,84.3200,1.799589
_1397_,VPWR,li1,65.0900,84.3200,1.799629
_1396_,VPWR,li1,60.4900,84.3200,1.799655
_1395_,VPWR,li1,59.8000,84.3200,1.799655
_1394_,VPWR,li1,55.4300,89.7600,1.799631
_1393_,VPWR,li1,59.3400,89.7600,1.799601
_1392_,VPWR,li1,56.1200,89.7600,1.799631
_1391_,VPWR,li1,58.1900,95.2000,1.799424
_1390_,VPWR,li1,51.9800,89.7600,1.799648
_1389_,VPWR,li1,46.4600,100.6400,1.799417
_1388_,VPWR,li1,48.9900,95.2000,1.799520
_1387_,VPWR,li1,47.1500,89.7600,1.799681
_1386_,VPWR,li1,48.7600,89.7600,1.799681
_1385_,VPWR,li1,41.8600,95.2000,1.799602
_1384_,VPWR,li1,46.6900,84.3200,1.799730
_1383_,VPWR,li1,47.3800,89.7600,1.799681
_1382_,VPWR,li1,42.0900,84.3200,1.799761
_1381_,VPWR,li1,49.2200,84.3200,1.799715
_1380_,VPWR,li1,41.8600,84.3200,1.799761
_1379_,VPWR,li1,41.8600,68.0000,1.799826
_1378_,VPWR,li1,28.5200,62.5600,1.799877
_1377_,VPWR,li1,42.7800,62.5600,1.799791
_1376_,VPWR,li1,49.2200,62.5600,1.799755
_1375_,VPWR,li1,42.7800,62.5600,1.799791
_1374_,VPWR,li1,45.0800,57.1200,1.799820
_1373_,VPWR,li1,50.1400,57.1200,1.799794
_1372_,VPWR,li1,51.0600,40.8000,1.799834
_1371_,VPWR,li1,55.8900,40.8000,1.799818
_1370_,VPWR,li1,14.9500,40.8000,1.799951
_1369_,VPWR,li1,47.1500,40.8000,1.799848
_1368_,VPWR,li1,43.7000,51.6800,1.799845
_1367_,VPWR,li1,30.3600,62.5600,1.799865
_1366_,VPWR,li1,72.2200,57.1200,1.799719
_1365_,VPWR,li1,50.1400,68.0000,1.799792
_1364_,VPWR,li1,53.1300,57.1200,1.799783
_1363_,VPWR,li1,47.3800,35.3600,1.799867
_1362_,VPWR,li1,46.6900,29.9200,1.799851
_1361_,VPWR,li1,33.5800,35.3600,1.799911
_1360_,VPWR,li1,46.0000,35.3600,1.799867
_1359_,VPWR,li1,30.3600,57.1200,1.799889
_1358_,VPWR,li1,54.7400,46.2400,1.799842
_1357_,VPWR,li1,45.7700,46.2400,1.799874
_1356_,VPWR,li1,45.7700,40.8000,1.799854
_1355_,VPWR,li1,17.7100,46.2400,1.799956
_1354_,VPWR,li1,40.4800,29.9200,1.799874
_1353_,VPWR,li1,40.7100,40.8000,1.799872
_1352_,VPWR,li1,40.9400,35.3600,1.799884
_1351_,VPWR,li1,56.3500,57.1200,1.799770
_1350_,VPWR,li1,47.1500,51.6800,1.799832
_1349_,VPWR,li1,54.2800,51.6800,1.799802
_1348_,VPWR,li1,43.0100,40.8000,1.799863
_1347_,VPWR,li1,50.6000,35.3600,1.799853
_1346_,VPWR,li1,35.4200,35.3600,1.799904
_1345_,VPWR,li1,53.5900,51.6800,1.799802
_1344_,VPWR,li1,84.8700,57.1200,1.799687
_1343_,VPWR,li1,47.3800,78.8800,1.799850
_1342_,VPWR,li1,51.5200,73.4400,1.799795
_1341_,VPWR,li1,40.2500,57.1200,1.799842
_1340_,VPWR,li1,17.9400,51.6800,1.799944
_1339_,VPWR,li1,32.6600,29.9200,1.799911
_1338_,VPWR,li1,42.5500,46.2400,1.799883
_1337_,VPWR,li1,37.2600,35.3600,1.799897
_1336_,VPWR,li1,28.0600,40.8000,1.799925
_1335_,VPWR,li1,67.3900,68.0000,1.799737
_1334_,VPWR,li1,77.9700,57.1200,1.799703
_1333_,VPWR,li1,49.4500,73.4400,1.799801
_1332_,VPWR,li1,46.0000,51.6800,1.799832
_1331_,VPWR,li1,43.0100,46.2400,1.799883
_1330_,VPWR,li1,43.4700,35.3600,1.799877
_1329_,VPWR,li1,43.2400,24.4800,1.799874
_1328_,VPWR,li1,48.3000,51.6800,1.799823
_1327_,VPWR,li1,57.7300,73.4400,1.799783
_1326_,VPWR,li1,55.2000,84.3200,1.799680
_1325_,VPWR,li1,52.9000,84.3200,1.799693
_1324_,VPWR,li1,63.9400,78.8800,1.799796
_1323_,VPWR,li1,68.3100,68.0000,1.799737
_1322_,VPWR,li1,46.0000,78.8800,1.799850
_1321_,VPWR,li1,43.0100,35.3600,1.799877
_1320_,VPWR,li1,39.1000,35.3600,1.799891
_1319_,VPWR,li1,40.9400,29.9200,1.799874
_1318_,VPWR,li1,34.5000,29.9200,1.799898
_1317_,VPWR,li1,36.3400,29.9200,1.799890
_1316_,VPWR,li1,28.7500,35.3600,1.799932
_1315_,VPWR,li1,29.6700,35.3600,1.799932
_1314_,VPWR,li1,49.6800,78.8800,1.799838
_1313_,VPWR,li1,51.5200,78.8800,1.799832
_1312_,VPWR,li1,43.2400,78.8800,1.799860
_1311_,VPWR,li1,66.0100,40.8000,1.799789
_1310_,VPWR,li1,39.5600,57.1200,1.799842
_1309_,VPWR,li1,37.0300,57.1200,1.799858
_1308_,VPWR,li1,38.1800,51.6800,1.799870
_1307_,VPWR,li1,38.4100,29.9200,1.799882
_1306_,VPWR,li1,29.2100,29.9200,1.799920
_1305_,VPWR,li1,25.0700,29.9200,1.799944
_1304_,VPWR,li1,47.1500,62.5600,1.799766
_1303_,VPWR,li1,49.9100,51.6800,1.799823
_1302_,VPWR,li1,34.5000,51.6800,1.799884
_1301_,VPWR,li1,33.1200,40.8000,1.799903
_1300_,VPWR,li1,36.8000,40.8000,1.799889
_1299_,VPWR,li1,50.6000,51.6800,1.799814
_1298_,VPWR,li1,55.4300,78.8800,1.799819
_1297_,VPWR,li1,55.4300,35.3600,1.799839
_1296_,VPWR,li1,53.1300,35.3600,1.799846
_1295_,VPWR,li1,59.5700,19.0400,1.799926
_1294_,VPWR,li1,38.6400,46.2400,1.799894
_1293_,VPWR,li1,28.5200,46.2400,1.799933
_1292_,VPWR,li1,72.2200,40.8000,1.799776
_1291_,VPWR,li1,57.0400,78.8800,1.799819
_1290_,VPWR,li1,59.1100,62.5600,1.799707
_1289_,VPWR,li1,38.6400,40.8000,1.799880
_1288_,VPWR,li1,71.3000,73.4400,1.799754
_1287_,VPWR,li1,48.3000,68.0000,1.799799
_1286_,VPWR,li1,79.1200,62.5600,1.799647
_1285_,VPWR,li1,66.0100,35.3600,1.799809
_1284_,VPWR,li1,61.1800,35.3600,1.799822
_1283_,VPWR,li1,60.7200,29.9200,1.799805
_1282_,VPWR,li1,50.8300,24.4800,1.799843
_1281_,VPWR,li1,31.2800,29.9200,1.799911
_1280_,VPWR,li1,62.5600,73.4400,1.799770
_1279_,VPWR,li1,61.4100,46.2400,1.799824
_1278_,VPWR,li1,56.5800,29.9200,1.799816
_1277_,VPWR,li1,63.2500,46.2400,1.799820
_1276_,VPWR,li1,69.9200,46.2400,1.799805
_1275_,VPWR,li1,65.7800,78.8800,1.799791
_1274_,VPWR,li1,77.9700,35.3600,1.799785
_1273_,VPWR,li1,67.3900,57.1200,1.799733
_1272_,VPWR,li1,63.7100,40.8000,1.799795
_1271_,VPWR,li1,50.6000,35.3600,1.799853
_1270_,VPWR,li1,71.3000,24.4800,1.799783
_1269_,VPWR,li1,70.6100,35.3600,1.799801
_1268_,VPWR,li1,56.5800,35.3600,1.799839
_1267_,VPWR,li1,64.8600,68.0000,1.799746
_1266_,VPWR,li1,72.2200,57.1200,1.799719
_1265_,VPWR,li1,69.2300,73.4400,1.799758
_1264_,VPWR,li1,48.0700,57.1200,1.799803
_1263_,VPWR,li1,94.7600,57.1200,1.799667
_1262_,VPWR,li1,71.9900,68.0000,1.799726
_1261_,VPWR,li1,64.6300,57.1200,1.799743
_1260_,VPWR,li1,77.2800,46.2400,1.799792
_1259_,VPWR,li1,72.4500,40.8000,1.799776
_1258_,VPWR,li1,86.0200,51.6800,1.799710
_1257_,VPWR,li1,59.8000,78.8800,1.799807
_1256_,VPWR,li1,60.4900,57.1200,1.799760
_1255_,VPWR,li1,59.1100,57.1200,1.799760
_1254_,VPWR,li1,67.6200,46.2400,1.799810
_1253_,VPWR,li1,68.0800,40.8000,1.799785
_1252_,VPWR,li1,77.5100,40.8000,1.799765
_1251_,VPWR,li1,75.2100,29.9200,1.799764
_1250_,VPWR,li1,78.8900,51.6800,1.799728
_1249_,VPWR,li1,85.5600,46.2400,1.799777
_1248_,VPWR,li1,53.8200,40.8000,1.799824
_1247_,VPWR,li1,87.1700,24.4800,1.799756
_1246_,VPWR,li1,72.6800,78.8800,1.799775
_1245_,VPWR,li1,78.8900,57.1200,1.799703
_1244_,VPWR,li1,77.9700,51.6800,1.799728
_1243_,VPWR,li1,83.7200,68.0000,1.799701
_1242_,VPWR,li1,43.0100,51.6800,1.799845
_1241_,VPWR,li1,87.1700,35.3600,1.799772
_1240_,VPWR,li1,94.9900,24.4800,1.799745
_1239_,VPWR,li1,101.6600,84.3200,1.799540
_1238_,VPWR,li1,101.2000,84.3200,1.799540
_1237_,VPWR,li1,67.8500,84.3200,1.799619
_1236_,VPWR,li1,58.1900,24.4800,1.799818
_1235_,VPWR,li1,66.0100,51.6800,1.799761
_1234_,VPWR,li1,64.6300,73.4400,1.799766
_1233_,VPWR,li1,73.3700,62.5600,1.799657
_1232_,VPWR,li1,54.0500,73.4400,1.799789
_1231_,VPWR,li1,57.9600,68.0000,1.799766
_1230_,VPWR,li1,53.1300,68.0000,1.799781
_1229_,VPWR,li1,24.6100,57.1200,1.799927
_1228_,VPWR,li1,23.0000,62.5600,1.799914
_1227_,VPWR,li1,57.7300,62.5600,1.799715
_1226_,VPWR,li1,40.2500,62.5600,1.799813
_1225_,VPWR,li1,50.6000,62.5600,1.799755
_1224_,VPWR,li1,59.8000,40.8000,1.799806
_1223_,VPWR,li1,51.9800,29.9200,1.799833
_1222_,VPWR,li1,52.6700,35.3600,1.799846
_1221_,VPWR,li1,60.0300,24.4800,1.799812
_1220_,VPWR,li1,69.6900,24.4800,1.799788
_1219_,VPWR,li1,55.8900,29.9200,1.799823
_1218_,VPWR,li1,60.0300,29.9200,1.799805
_1217_,VPWR,li1,26.9100,51.6800,1.799920
_1216_,VPWR,li1,19.5500,51.6800,1.799945
_1215_,VPWR,li1,86.0200,24.4800,1.799756
_1214_,VPWR,li1,26.2200,40.8000,1.799940
_1213_,VPWR,li1,60.9500,24.4800,1.799812
_1212_,VPWR,li1,85.1000,29.9200,1.799743
_1211_,VPWR,li1,24.6100,40.8000,1.799940
_1210_,VPWR,li1,22.5400,40.8000,1.799952
_1209_,VPWR,li1,19.7800,35.3600,1.799960
_1208_,VPWR,li1,17.0200,40.8000,1.799952
_1207_,VPWR,li1,23.0000,40.8000,1.799952
_1206_,VPWR,li1,39.1000,24.4800,1.799890
_1205_,VPWR,li1,36.3400,24.4800,1.799902
_1204_,VPWR,li1,47.1500,29.9200,1.799851
_1203_,VPWR,li1,42.7800,29.9200,1.799867
_1202_,VPWR,li1,32.8900,24.4800,1.799910
_1201_,VPWR,li1,21.1600,62.5600,1.799929
_1200_,VPWR,li1,17.4800,68.0000,1.799938
_1199_,VPWR,li1,26.6800,29.9200,1.799931
_1198_,VPWR,li1,20.4700,73.4400,1.799935
_1197_,VPWR,li1,19.3200,68.0000,1.799938
_1196_,VPWR,li1,38.4100,29.9200,1.799882
_1195_,VPWR,li1,33.5800,35.3600,1.799911
_1194_,VPWR,li1,34.7300,29.9200,1.799898
_1193_,VPWR,li1,29.6700,51.6800,1.799907
_1192_,VPWR,li1,33.5800,57.1200,1.799872
_1191_,VPWR,li1,17.9400,57.1200,1.799937
_1190_,VPWR,li1,24.1500,35.3600,1.799951
_1189_,VPWR,li1,25.0700,51.6800,1.799929
_1188_,VPWR,li1,21.1600,51.6800,1.799945
_1187_,VPWR,li1,52.2100,46.2400,1.799852
_1186_,VPWR,li1,40.9400,35.3600,1.799884
_1185_,VPWR,li1,49.6800,46.2400,1.799857
_1184_,VPWR,li1,42.3200,29.9200,1.799867
_1183_,VPWR,li1,48.3000,35.3600,1.799860
_1182_,VPWR,li1,48.7600,24.4800,1.799854
_1181_,VPWR,li1,24.8400,46.2400,1.799945
_1180_,VPWR,li1,33.3500,46.2400,1.799913
_1179_,VPWR,li1,32.4300,51.6800,1.799898
_1178_,VPWR,li1,34.0400,46.2400,1.799913
_1177_,VPWR,li1,20.4700,84.3200,1.799918
_1176_,VPWR,li1,16.1000,84.3200,1.799917
_1175_,VPWR,li1,28.0600,46.2400,1.799933
_1174_,VPWR,li1,25.7600,73.4400,1.799902
_1173_,VPWR,li1,24.3800,73.4400,1.799920
_1172_,VPWR,li1,51.5200,29.9200,1.799833
_1171_,VPWR,li1,53.3600,24.4800,1.799834
_1170_,VPWR,li1,25.7600,68.0000,1.799907
_1169_,VPWR,li1,22.0800,68.0000,1.799939
_1168_,VPWR,li1,54.2800,24.4800,1.799834
_1167_,VPWR,li1,21.8500,84.3200,1.799918
_1166_,VPWR,li1,20.7000,89.7600,1.799905
_1165_,VPWR,li1,54.5100,40.8000,1.799824
_1164_,VPWR,li1,33.5800,40.8000,1.799903
_1163_,VPWR,li1,37.2600,35.3600,1.799897
_1162_,VPWR,li1,58.1900,29.9200,1.799816
_1161_,VPWR,li1,31.7400,35.3600,1.799922
_1160_,VPWR,li1,23.0000,35.3600,1.799951
_1159_,VPWR,li1,20.7000,35.3600,1.799960
_1158_,VPWR,li1,19.7800,40.8000,1.799952
_1157_,VPWR,li1,26.4500,35.3600,1.799941
_1156_,VPWR,li1,23.4600,95.2000,1.799860
_1155_,VPWR,li1,25.3000,95.2000,1.799831
_1154_,VPWR,li1,36.3400,40.8000,1.799889
_1153_,VPWR,li1,29.2100,78.8800,1.799917
_1152_,VPWR,li1,22.0800,73.4400,1.799935
_1151_,VPWR,li1,29.4400,40.8000,1.799925
_1150_,VPWR,li1,20.0100,100.6400,1.799812
_1149_,VPWR,li1,23.4600,106.0800,1.799748
_1148_,VPWR,li1,88.3200,57.1200,1.799678
_1147_,VPWR,li1,85.5600,62.5600,1.799637
_1146_,VPWR,li1,112.0100,57.1200,1.799652
_1145_,VPWR,li1,112.4700,62.5600,1.799624
_1144_,VPWR,li1,101.2000,73.4400,1.799727
_1143_,VPWR,li1,59.1100,68.0000,1.799760
_1142_,VPWR,li1,65.5500,62.5600,1.799685
_1141_,VPWR,li1,62.1000,68.0000,1.799752
_1140_,VPWR,li1,67.6200,57.1200,1.799733
_1139_,VPWR,li1,70.1500,51.6800,1.799750
_1138_,VPWR,li1,76.5900,46.2400,1.799792
_1137_,VPWR,li1,86.0200,51.6800,1.799710
_1136_,VPWR,li1,56.8100,51.6800,1.799791
_1135_,VPWR,li1,22.5400,51.6800,1.799946
_1134_,VPWR,li1,88.0900,68.0000,1.799690
_1133_,VPWR,li1,107.6400,29.9200,1.799716
_1132_,VPWR,li1,86.0200,62.5600,1.799637
_1131_,VPWR,li1,120.5200,73.4400,1.799723
_1130_,VPWR,li1,106.7200,62.5600,1.799625
_1129_,VPWR,li1,92.9200,46.2400,1.799768
_1128_,VPWR,li1,98.4400,51.6800,1.799691
_1127_,VPWR,li1,101.4300,68.0000,1.799667
_1126_,VPWR,li1,116.6100,78.8800,1.799720
_1125_,VPWR,li1,89.9300,57.1200,1.799678
_1124_,VPWR,li1,89.7000,24.4800,1.799752
_1123_,VPWR,li1,38.6400,51.6800,1.799870
_1122_,VPWR,li1,48.3000,40.8000,1.799848
_1121_,VPWR,li1,64.4000,51.6800,1.799766
_1120_,VPWR,li1,62.3300,57.1200,1.799749
_1119_,VPWR,li1,43.0100,57.1200,1.799832
_1118_,VPWR,li1,74.2900,73.4400,1.799750
_1117_,VPWR,li1,87.8600,73.4400,1.799736
_1116_,VPWR,li1,92.6900,68.0000,1.799681
_1115_,VPWR,li1,93.8400,73.4400,1.799731
_1114_,VPWR,li1,77.9700,68.0000,1.799712
_1113_,VPWR,li1,97.0600,62.5600,1.799629
_1112_,VPWR,li1,85.7900,46.2400,1.799777
_1111_,VPWR,li1,90.6200,68.0000,1.799685
_1110_,VPWR,li1,97.9800,68.0000,1.799673
_1109_,VPWR,li1,86.7100,35.3600,1.799772
_1108_,VPWR,li1,80.0400,35.3600,1.799782
_1107_,VPWR,li1,97.2900,46.2400,1.799764
_1106_,VPWR,li1,97.0600,57.1200,1.799663
_1105_,VPWR,li1,60.7200,51.6800,1.799780
_1104_,VPWR,li1,40.2500,62.5600,1.799813
_1103_,VPWR,li1,101.8900,62.5600,1.799627
_1102_,VPWR,li1,97.0600,73.4400,1.799729
_1101_,VPWR,li1,94.7600,19.0400,1.799876
_1100_,VPWR,li1,108.7900,57.1200,1.799654
_1099_,VPWR,li1,92.2300,51.6800,1.799697
_1098_,VPWR,li1,86.4800,40.8000,1.799751
_1097_,VPWR,li1,107.1800,51.6800,1.799685
_1096_,VPWR,li1,98.9000,46.2400,1.799764
_1095_,VPWR,li1,98.9000,19.0400,1.799872
_1094_,VPWR,li1,106.2600,24.4800,1.799734
_1093_,VPWR,li1,116.6100,51.6800,1.799683
_1092_,VPWR,li1,100.0500,19.0400,1.799872
_1091_,VPWR,li1,119.8300,51.6800,1.799682
_1090_,VPWR,li1,107.1800,35.3600,1.799760
_1089_,VPWR,li1,105.1100,13.6000,1.799904
_1088_,VPWR,li1,91.7700,19.0400,1.799880
_1087_,VPWR,li1,94.5300,24.4800,1.799745
_1086_,VPWR,li1,119.1400,29.9200,1.799713
_1085_,VPWR,li1,97.0600,19.0400,1.799874
_1084_,VPWR,li1,111.0900,19.0400,1.799862
_1083_,VPWR,li1,110.4000,51.6800,1.799684
_1082_,VPWR,li1,114.5400,13.6000,1.799901
_1081_,VPWR,li1,110.4000,13.6000,1.799902
_1080_,VPWR,li1,43.7000,24.4800,1.799866
_1079_,VPWR,li1,64.8600,24.4800,1.799799
_1078_,VPWR,li1,65.7800,29.9200,1.799793
_1077_,VPWR,li1,66.4700,35.3600,1.799809
_1076_,VPWR,li1,65.0900,24.4800,1.799799
_1075_,VPWR,li1,64.1700,29.9200,1.799793
_1074_,VPWR,li1,70.3800,29.9200,1.799779
_1073_,VPWR,li1,73.8300,24.4800,1.799777
_1072_,VPWR,li1,73.3700,29.9200,1.799768
_1071_,VPWR,li1,76.1300,24.4800,1.799772
_1070_,VPWR,li1,91.5400,29.9200,1.799731
_1069_,VPWR,li1,101.6600,29.9200,1.799720
_1068_,VPWR,li1,74.0600,35.3600,1.799791
_1067_,VPWR,li1,61.1800,35.3600,1.799822
_1066_,VPWR,li1,77.5100,40.8000,1.799765
_1065_,VPWR,li1,80.7300,24.4800,1.799765
_1064_,VPWR,li1,100.0500,40.8000,1.799736
_1063_,VPWR,li1,79.8100,24.4800,1.799765
_1062_,VPWR,li1,79.8100,29.9200,1.799753
_1061_,VPWR,li1,83.4900,40.8000,1.799757
_1060_,VPWR,li1,79.5800,29.9200,1.799753
_1059_,VPWR,li1,84.6400,29.9200,1.799746
_1058_,VPWR,li1,101.2000,29.9200,1.799720
_1057_,VPWR,li1,60.9500,40.8000,1.799806
_1056_,VPWR,li1,73.1400,62.5600,1.799657
_1055_,VPWR,li1,91.7700,40.8000,1.799744
_1054_,VPWR,li1,91.0800,46.2400,1.799770
_1053_,VPWR,li1,94.3000,35.3600,1.799766
_1052_,VPWR,li1,87.6300,29.9200,1.799738
_1051_,VPWR,li1,93.6100,35.3600,1.799766
_1050_,VPWR,li1,86.9400,19.0400,1.799887
_1049_,VPWR,li1,106.2600,19.0400,1.799865
_1048_,VPWR,li1,92.6900,40.8000,1.799744
_1047_,VPWR,li1,101.8900,35.3600,1.799762
_1046_,VPWR,li1,114.0800,35.3600,1.799757
